Trace,Search,Category,State,Event start,End,baseline pa,peak amp,time to peak,time of peak,antipeak a,time to antipeak,time of antipeak,half width,half amplitude,time to rise,time to decay,rise tau,decay tau,max rise slope,time to max rise slope,max decay,time to max decay slope,rise slope 10% to 90%,decay slope 90% to 10%,decay time,area pH,area pA,instant freq,interevent interval,sd of fit,template
33,1,1,A,3814.5,3816.187744,1.991999984,-42.88555527,0.59375,3815.09375,-17.25078964,0,3814.5,Not found,-21.44277763,Not found,Not found,0.309060663,0.681598485,-78.125,0.046875,27.9017849,0.7578125,Not found,Not found,Not found,Not found,-58.92256546,28.5714283,35,N/A,N/A
33,1,1,A,3977.5,3978.8125,1.991999984,-36.78203964,0.5,3978,-16.64043808,0,3977.5,Not found,-18.39101982,Not found,Not found,0.242957875,0.486353993,-71.61458588,0.046875,26.04166603,0.453125,Not found,Not found,Not found,Not found,-40.35139084,6.138499737,162.90625,N/A,N/A
33,1,1,A,4187.296875,4190.09375,1.991999984,-44.71660995,1.703125,4189,-19.69219589,0,4187.296875,Not found,-22.35830498,0.118003599,Not found,1.821204185,1.319464326,-32.55208206,1.453125,26.04166603,0.546875,Not found,Not found,Not found,Not found,-93.66226959,4.73933363,211.0001221,N/A,N/A
33,1,1,A,4274.796875,4276.3125,1.991999984,-34.95098495,0.703125,4275.5,-10.5369215,0,4274.796875,Not found,-17.47549248,0.144459933,Not found,0.449136198,0.507134676,-58.59375,0.25,19.53125,0.453125,Not found,Not found,Not found,Not found,-42.45355988,11.56069374,86.5,N/A,N/A
33,1,1,A,4401,4402.515625,1.991999984,-43.49590683,0.5,4401.5,-16.03008652,0,4401,Not found,-21.74795341,Not found,Not found,0.330493063,1.440189242,-84.63541412,0.046875,26.04166603,0.453125,Not found,Not found,Not found,Not found,-51.78049469,7.936515808,125.9998779,N/A,N/A
33,1,1,A,4592.296875,4593.890625,1.991999984,-33.73028183,0.609375,4592.90625,-12.97832775,0,4592.296875,Not found,-16.86514091,Not found,Not found,0.602314353,0.638275564,-52.08333206,0.15625,19.53125,0.640625,Not found,Not found,Not found,Not found,-44.52606964,5.224486351,191.4063721,N/A,N/A
33,1,1,A,4696.203125,4697.687988,1.991999984,-39.22344589,0.5,4696.703125,-14.19903088,0,4696.203125,Not found,-19.61172295,Not found,Not found,0.22144264,5.985280991,-91.14583588,0.046875,19.53125,0.25,Not found,Not found,Not found,Not found,-46.73052597,9.634215355,103.7967224,N/A,N/A
34,1,1,A,154.2969971,156.1877441,1.991999984,-52.0408287,0.703125,155.0001221,-16.03008652,0,154.2969971,Not found,-26.02041435,0.148087651,Not found,0.492093712,3.826559782,-84.63541412,0.15625,32.55208206,0.453125,Not found,Not found,Not found,Not found,-74.09960938,N/A,Not found,N/A,N/A
34,1,1,A,242.2969971,243.8907471,1.991999984,-41.05450058,0.703125,243.0001221,-8.705866814,0,242.2969971,Not found,-20.52725029,0.197739944,Not found,0.636058033,0.622353494,-71.61458588,0.25,26.04166603,0.453125,Not found,Not found,Not found,Not found,-49.99062347,11.36363602,88,N/A,N/A
34,1,1,A,250.7969971,252.3124695,1.991999984,-44.10625839,0.609375,251.4063721,-17.8611412,0,250.7969971,Not found,-22.0531292,Not found,Not found,0.350848556,0.503686368,-71.61458588,0.15625,32.55208206,0.546875,Not found,Not found,Not found,Not found,-54.20282745,118.9591064,8.40625,N/A,N/A
34,1,1,A,298.7030945,300.3124695,1.991999984,-41.66485214,0.59375,299.2968445,-19.08184433,0,298.7030945,Not found,-20.83242607,Not found,Not found,0.519973695,0.715906858,-52.08333206,0.046875,26.04166603,0.75,Not found,Not found,Not found,Not found,-54.79011917,20.88097954,47.89047623,N/A,N/A
34,1,1,A,474.5939941,475.8907471,1.991999984,-42.2752037,0.5,475.0939941,-17.25078964,0,474.5939941,Not found,-21.13760185,Not found,Not found,0.383897722,2.836496115,-71.61458588,0.15625,32.55208206,0.359375,Not found,Not found,Not found,Not found,-42.58047485,5.688374519,175.7971497,N/A,N/A
34,1,1,A,682.5,683.8907471,1.991999984,-39.22344589,0.59375,683.09375,-12.97832775,0,682.5,Not found,-19.61172295,Not found,Not found,0.245706484,2.740565777,-91.14583588,0.046875,26.04166603,0.453125,Not found,Not found,Not found,Not found,-43.2154541,4.80769825,207.9997559,N/A,N/A
34,1,1,A,821.7969971,823.59375,1.991999984,-36.78203964,1,822.7969971,-13.58867931,0,821.7969971,Not found,-18.39101982,Not found,Not found,0.500279248,0.416878253,-52.08333206,0.15625,26.04166603,0.453125,Not found,Not found,Not found,Not found,-54.35299683,7.158029556,139.7032471,N/A,N/A
34,1,1,A,955.0939941,956.8907471,1.991999984,-54.48223495,0.703125,955.7971191,-11.14727306,0,955.0939941,Not found,-27.24111748,0.175985277,Not found,0.453960389,1.463167667,-104.1666641,0.15625,39.0625,0.65625,Not found,Not found,Not found,Not found,-71.66218567,7.518789768,133.0001221,N/A,N/A
34,1,1,A,1098.593994,1100.390747,1.991999984,-53.26153183,0.5,1099.093994,-13.58867931,0,1098.593994,1.550002933,-26.63076591,0.14449349,1.694496393,0.595385194,5.104809284,-110.6770859,0.15625,39.0625,0.359375,Not found,Not found,Not found,Not found,-69.6594696,6.97851944,143.296875,N/A,N/A
34,1,1,A,1461.093994,1462.515625,1.991999984,-48.37871933,0.5,1461.593994,-14.80938244,0,1461.093994,Not found,-24.18935966,0.111675963,Not found,0.450687766,5.697400093,-97.65625,0.15625,39.0625,0.359375,Not found,Not found,Not found,Not found,-51.07875824,2.758620739,362.5,N/A,N/A
34,1,1,A,1489,1490.515625,1.991999984,-50.20977402,0.59375,1489.59375,-9.926569939,0,1489,Not found,-25.10488701,0.141559958,Not found,0.303051472,1.748577833,-110.6770859,0.046875,39.0625,0.15625,Not found,Not found,Not found,Not found,-54.47939301,35.71460342,27.99975014,N/A,N/A
34,1,1,A,1781.5,1783.015625,1.991999984,-39.22344589,0.5,1782,-17.8611412,0,1781.5,Not found,-19.61172295,Not found,Not found,0.219225258,14.02500725,-78.125,0.046875,22.3214283,0.3515625,Not found,Not found,Not found,Not found,-48.4235611,3.419899464,292.40625,N/A,N/A
34,1,1,A,1931.296997,1933.187744,1.991999984,-47.1580162,1,1932.296997,-15.419734,0,1931.296997,Not found,-23.5790081,0.211753607,Not found,1.411340117,0.715520263,-58.59375,0.75,39.0625,0.65625,Not found,Not found,Not found,Not found,-64.38166809,6.653492928,150.2969971,N/A,N/A
34,1,1,A,2053.593994,2055.515625,1.991999984,-45.32696152,0.8125,2054.406494,-21.52325058,0,2053.593994,Not found,-22.66348076,Not found,Not found,2.588330984,1.681124449,-52.08333206,0.359375,32.55208206,0.640625,Not found,Not found,Not found,Not found,-67.12374115,8.189371109,122.1094971,N/A,N/A
34,1,1,A,2205.797119,2207.687744,1.991999984,-63.63750839,0.796875,2206.593994,-3.212703228,0,2205.797119,1.286457777,-31.8187542,0.307091475,1.593549252,0.905298114,10.32204628,-123.6979141,0.25,52.08333206,0.359375,-102.6798782,0.522508264,Not found,Not found,-76.58869934,6.570847511,152.1873779,N/A,N/A
34,1,1,A,2422.703125,2424.09375,1.991999984,-36.78203964,0.5,2423.203125,-21.52325058,0,2422.703125,Not found,-18.39101982,Not found,Not found,0.592071712,0.528295457,-39.0625,0.046875,26.04166603,0.546875,Not found,Not found,Not found,Not found,-43.46340942,4.61660862,216.6092224,N/A,N/A
34,1,1,A,2460.593994,2462.09375,1.991999984,-36.78203964,0.703125,2461.297119,-16.64043808,0,2460.593994,Not found,-18.39101982,Not found,Not found,0.293694884,0.330175847,-61.38393021,0.0546875,32.55208206,0.65625,Not found,Not found,Not found,Not found,-46.86655426,26.25083542,38.09402466,N/A,N/A
34,1,1,A,2664.297119,2665.687744,1.991999984,-38.00274277,0.5,2664.797119,-13.58867931,0,2664.297119,Not found,-19.00137138,Not found,Not found,0.260801196,1.406428337,-78.125,0.15625,19.53125,0.15625,Not found,Not found,Not found,Not found,-42.70046997,4.914008141,203.4998779,N/A,N/A
34,1,1,A,2747.703125,2749.3125,1.991999984,-46.54766464,0.59375,2748.296875,-18.47149277,0,2747.703125,Not found,-23.27383232,Not found,Not found,0.524315238,2.667295218,-65.10416412,0.25,32.55208206,0.25,Not found,Not found,Not found,Not found,-57.27920914,11.97606945,83.49984741,N/A,N/A
34,1,1,A,2875.297119,2877.09375,1.991999984,-49.59942245,0.703125,2876.000244,-3.82305479,0,2875.297119,Not found,-24.79971123,0.249175966,Not found,0.70954138,1.403702617,-104.1666641,0.15625,33.4821434,0.8515625,-83.98666382,0.495129526,Not found,Not found,-62.68811035,7.830652714,127.7032776,N/A,N/A
34,1,1,A,2898.797119,2900.515625,1.991999984,-41.66485214,0.703125,2899.500244,-12.36797619,0,2898.797119,Not found,-20.83242607,0.170501605,Not found,0.789031684,0.672447145,-58.59375,0.25,26.04166603,0.546875,Not found,Not found,Not found,Not found,-54.96031189,42.55319214,23.5,N/A,N/A
34,1,1,A,3059.797119,3061.3125,1.991999984,-41.66485214,0.609375,3060.406494,-6.874812603,0,3059.797119,Not found,-20.83242607,0.171050966,Not found,0.422852993,0.555898309,-97.65625,0.15625,32.55208206,0.640625,Not found,Not found,Not found,Not found,-47.87042999,6.214798927,160.90625,N/A,N/A
34,1,1,A,3099.593994,3101.187744,1.991999984,-42.88555527,0.609375,3100.203369,-19.69219589,0,3099.593994,Not found,-21.44277763,Not found,Not found,1.62817359,2.748167992,-52.08333206,0.359375,27.9017849,0.4453125,Not found,Not found,Not found,Not found,-53.0233078,25.12752151,39.79700089,N/A,N/A
34,1,1,A,3125.797119,3127.59375,1.991999984,-44.10625839,0.796875,3126.593994,-4.433406353,0,3125.797119,Not found,-22.0531292,0.238231882,Not found,0.525522292,1.635125279,-91.14583588,0.15625,32.55208206,0.453125,Not found,Not found,Not found,Not found,-58.35842896,37.89242172,26.39049911,N/A,N/A
34,1,1,A,4198.094238,4199.687988,1.991999984,-42.88555527,0.609375,4198.703613,-17.8611412,0,4198.094238,Not found,-21.44277763,Not found,Not found,0.325193137,1.205361009,-71.61458588,0.15625,26.04166603,0.546875,Not found,Not found,Not found,Not found,-54.98787689,0.932740569,1072.109497,N/A,N/A
34,1,1,A,4307.594238,4310.015625,1.991999984,-76.45488739,0.8125,4308.406738,-14.19903088,0,4307.594238,1.67544353,-38.2274437,0.225875795,1.901319385,0.558932185,4.703672409,-130.2083282,0.15625,52.08333206,0.84375,Not found,Not found,Not found,Not found,-125.2639008,9.115510941,109.703125,N/A,N/A
34,1,1,A,4322.703125,4324.09375,1.991999984,-41.05450058,0.59375,4323.296875,-17.25078964,0,4322.703125,Not found,-20.52725029,Not found,Not found,0.653887689,0.949957609,-52.08333206,0.25,32.55208206,0.453125,Not found,Not found,Not found,Not found,-44.76040649,67.15758514,14.89035034,N/A,N/A
34,1,1,A,4758.703125,4760.015625,1.991999984,-41.66485214,0.5,4759.203125,-13.58867931,0,4758.703125,Not found,-20.83242607,Not found,Not found,0.385555476,0.832205594,-84.63541412,0.046875,27.9017849,0.4453125,Not found,Not found,Not found,Not found,-42.60206223,2.294071198,435.90625,N/A,N/A
35,1,1,A,119.7031021,121.0155716,1.991999984,-40.44414902,0.5,120.2031021,-17.25078964,0,119.7031021,Not found,-20.22207451,Not found,Not found,0.244851172,3.922394991,-78.125,0.046875,26.04166603,0.25,Not found,Not found,Not found,Not found,-42.20151901,N/A,Not found,N/A,N/A
35,1,1,A,271,272.3907471,1.991999984,-39.83379745,0.59375,271.59375,-15.419734,0,271,Not found,-19.91689873,0.097776681,Not found,0.525453806,0.42928949,-58.59375,0.25,39.0625,0.65625,Not found,Not found,Not found,Not found,-44.15959167,6.605427742,151.3906555,N/A,N/A
35,1,1,A,330.5,331.8124695,1.991999984,-34.34063339,0.5,331,-17.25078964,0,330.5,Not found,-17.1703167,Not found,Not found,0.20205988,0.650308728,-71.61458588,0.046875,13.02083302,0.453125,Not found,Not found,Not found,Not found,-39.09254074,16.83324623,59.40625,N/A,N/A
35,1,1,A,432.2969971,433.8124695,1.991999984,-38.61309433,0.5,432.7969971,-13.58867931,0,432.2969971,Not found,-19.30654716,Not found,Not found,0.258349746,0.936965585,-84.63541412,0.15625,26.04166603,0.75,Not found,Not found,Not found,Not found,-47.45081329,9.823472023,101.7969971,N/A,N/A
35,1,1,A,463.7969971,465.1877441,1.991999984,-37.3923912,0.5,464.2969971,-12.36797619,0,463.7969971,Not found,-18.6961956,Not found,Not found,0.475623846,1.446336746,-71.61458588,0.15625,26.04166603,0.25,Not found,Not found,Not found,Not found,-41.23181152,31.74603081,31.5,N/A,N/A
35,1,1,A,552.2969971,554.015564,1.991999984,-55.70293808,0.609375,552.9063721,-1.381648421,0,552.2969971,1.29265058,-27.85146904,0.243046105,1.535696626,0.774505019,1.540314078,-143.2291718,0.25,39.0625,0.546875,-116.2347565,0.398570478,Not found,Not found,-64.10604858,11.28548717,88.609375,N/A,N/A
35,1,1,A,815.703125,817.015564,1.991999984,-33.11993027,0.390625,816.09375,-20.30254745,0,815.703125,Not found,-16.55996513,Not found,Not found,0.278809547,0.617311358,-52.08333206,0.046875,19.53125,0.65625,Not found,Not found,Not found,Not found,-38.15793991,3.799574614,263.1873474,N/A,N/A
35,1,1,A,845.2969971,846.59375,1.991999984,-39.83379745,0.609375,845.9063721,-17.8611412,0,845.2969971,Not found,-19.91689873,Not found,Not found,0.563585818,0.626025438,-58.59375,0.15625,32.55208206,0.34375,Not found,Not found,Not found,Not found,-41.23579407,33.54280853,29.81265068,N/A,N/A
35,1,1,A,850.7969971,852.6877441,1.991999984,-42.2752037,0.703125,851.5001221,-16.64043808,0,850.7969971,Not found,-21.13760185,0.113689303,Not found,1.017576694,1.360437393,-52.08333206,0.15625,26.04166603,0.953125,Not found,Not found,Not found,Not found,-63.10374069,178.7709503,5.59375,N/A,N/A
35,1,1,A,1043.703125,1046.09375,1.991999984,-60.58575058,0.796875,1044.5,-11.14727306,0,1043.703125,1.824027538,-30.29287529,0.252465308,2.076492786,0.737171113,3.053426743,-97.65625,0.34375,33.4821434,0.3515625,Not found,Not found,Not found,Not found,-98.05054474,5.181351185,192.9998474,N/A,N/A
35,1,1,A,1275.796997,1278.015625,1.991999984,-61.19610214,0.90625,1276.703247,-2.602351665,0,1275.796997,1.599276304,-30.59805107,0.32819584,1.927472115,0.843824625,3.735213041,-110.6770859,0.25,45.57291794,0.546875,-88.21839905,0.586171091,Not found,Not found,-89.63054657,4.306571484,232.2032776,N/A,N/A
35,1,1,A,1562.5,1563.8125,1.991999984,-42.2752037,0.59375,1563.09375,-14.19903088,0,1562.5,Not found,-21.13760185,0.097410619,Not found,0.388417363,0.422434002,-71.61458588,0.046875,39.0625,0.453125,Not found,Not found,Not found,Not found,-43.60342026,3.491735935,286.3905029,N/A,N/A
35,1,1,A,1774.203125,1775.515625,1.991999984,-40.44414902,0.5,1774.703125,-14.80938244,0,1774.203125,Not found,-20.22207451,Not found,Not found,0.515122712,0.457217932,-65.10416412,0.046875,27.9017849,0.6484375,Not found,Not found,Not found,Not found,-42.3541069,4.725688934,211.6093445,N/A,N/A
35,1,1,A,1818.703125,1820.09375,1.991999984,-41.05450058,0.59375,1819.296875,-14.80938244,0,1818.703125,Not found,-20.52725029,Not found,Not found,0.272408545,1.330425262,-84.63541412,0.046875,27.9017849,0.3515625,Not found,Not found,Not found,Not found,-45.3135376,22.42466736,44.59375,N/A,N/A
35,1,1,A,1851.093994,1852.390747,1.991999984,-39.22344589,0.5,1851.593994,-14.80938244,0,1851.093994,Not found,-19.61172295,Not found,Not found,0.320330024,1.879410982,-72.54463959,0.0546875,26.04166603,0.359375,Not found,Not found,Not found,Not found,-40.73034668,30.96248436,32.29714966,N/A,N/A
35,1,1,A,1941,1944.09375,1.991999984,-47.76836777,0.703125,1941.703125,-14.19903088,0,1941,1.690904498,-23.88418388,0.147235781,1.838140249,0.455744773,0.443040609,-78.125,0.25,39.0625,2.1484375,Not found,Not found,Not found,Not found,-106.0124512,11.0976553,90.10912323,N/A,N/A
35,1,1,A,2346.093994,2347.515625,1.991999984,-32.5095787,0.609375,2346.703369,-16.64043808,0,2346.093994,Not found,-16.25478935,Not found,Not found,0.284604967,0.313640118,-52.08333206,0.15625,16.7410717,0.6484375,Not found,Not found,Not found,Not found,-40.60741425,2.469134331,405.0002441,N/A,N/A
35,1,1,A,2708.797119,2710.59375,1.991999984,-69.13066864,0.703125,2709.500244,-5.654109478,0,2708.797119,1.268255711,-34.56533432,0.281398386,1.549654126,1.244361997,1.499002337,-143.2291718,0.25,58.59375,0.453125,-113.6979752,0.516017973,Not found,Not found,-81.3896637,2.756364346,362.7967529,N/A,N/A
35,1,1,A,2959.093994,2961.515625,1.991999984,-42.88555527,1.3125,2960.406494,-16.03008652,0,2959.093994,Not found,-21.44277763,Not found,Not found,0.419724882,5.638827801,-66.9642868,0.0546875,26.04166603,0.546875,Not found,Not found,Not found,Not found,-80.50796509,3.985550404,250.9063721,N/A,N/A
35,1,1,A,3208.593994,3210.09375,1.991999984,-38.00274277,0.703125,3209.297119,-17.25078964,0,3208.593994,Not found,-19.00137138,Not found,Not found,0.373461664,1.067990422,-52.08333206,0.15625,26.04166603,0.453125,Not found,Not found,Not found,Not found,-46.92377472,4.017828941,248.890625,N/A,N/A
35,1,1,A,3688.093994,3690.3125,1.991999984,-49.59942245,1.203125,3689.297119,-19.08184433,0,3688.093994,Not found,-24.79971123,0.153777882,Not found,0.690616369,1.613789916,-58.59375,0.953125,32.55208206,0.25,Not found,Not found,Not found,Not found,-77.89081573,2.083333254,480,N/A,N/A
35,1,1,A,3719.093994,3720.8125,1.991999984,-42.88555527,0.5,3719.593994,-11.75762463,0,3719.093994,Not found,-21.44277763,0.11480096,Not found,0.346005172,1.487155795,-97.65625,0.15625,27.9017849,1.0546875,Not found,Not found,Not found,Not found,-56.552948,33.00670624,30.296875,N/A,N/A
35,1,1,A,3805.297119,3807.09375,1.991999984,-39.83379745,0.609375,3805.906494,-20.91289902,0,3805.297119,Not found,-19.91689873,Not found,Not found,0.571190298,0.868956625,-52.08333206,0.15625,22.3214283,0.7421875,Not found,Not found,Not found,Not found,-59.63635254,11.58582401,86.31237793,N/A,N/A
35,1,1,A,3906,3907.390869,1.991999984,-31.28887558,0.40625,3906.40625,-16.03008652,0,3906,Not found,-15.64443779,Not found,Not found,0.217980742,0.785637856,-65.10416412,0.046875,13.02083302,0.84375,Not found,Not found,Not found,Not found,-37.78904724,9.950261116,100.4998779,N/A,N/A
35,1,1,A,3913.703125,3916.187744,1.991999984,-42.2752037,0.5,3914.203125,-16.03008652,0,3913.703125,Not found,-21.13760185,Not found,Not found,0.391122431,0.414721936,-78.125,0.046875,39.0625,1.84375,Not found,Not found,Not found,Not found,-83.33136749,128.2569275,7.796850204,N/A,N/A
35,1,1,A,4176.203125,4177.515625,1.991999984,-50.20977402,0.59375,4176.796875,-12.36797619,0,4176.203125,Not found,-25.10488701,0.120192453,Not found,0.295485944,0.61543709,-110.6770859,0.046875,52.08333206,0.453125,Not found,Not found,Not found,Not found,-49.31592941,3.808163643,262.59375,N/A,N/A
35,1,1,A,4226,4227.59375,1.991999984,-43.49590683,0.59375,4226.59375,-16.64043808,0,4226,Not found,-21.74795341,Not found,Not found,0.403990358,0.733432651,-71.61458588,0.046875,27.9017849,0.5546875,Not found,Not found,Not found,Not found,-55.35980988,20.08157158,49.7969017,N/A,N/A
35,1,1,A,4418.703125,4420.09375,1.991999984,-34.95098495,0.5,4419.203125,-16.03008652,0,4418.703125,Not found,-17.47549248,Not found,Not found,0.331451416,0.505717099,-58.59375,0.046875,19.53125,0.75,Not found,Not found,Not found,Not found,-41.46069336,5.191855907,192.6093445,N/A,N/A
35,1,1,A,4507.094238,4508.687988,1.991999984,-42.2752037,0.609375,4507.703613,-16.03008652,0,4507.094238,Not found,-21.13760185,0.123626597,Not found,0.93660605,0.439197421,-58.59375,0.15625,32.55208206,0.75,Not found,Not found,Not found,Not found,-53.9960556,11.29940033,88.50027466,N/A,N/A
35,1,1,A,4580,4581.59375,1.991999984,-41.66485214,0.59375,4580.59375,-19.08184433,0,4580,Not found,-20.83242607,Not found,Not found,0.354134887,0.456342399,-65.10416412,0.046875,45.57291794,0.859375,Not found,Not found,Not found,Not found,-55.06417084,13.71923256,72.89037323,N/A,N/A
36,1,1,A,167.7030945,169.09375,1.991999984,-34.34063339,0.59375,168.2968445,-14.19903088,0,167.7030945,Not found,-17.1703167,Not found,Not found,0.270870328,0.453289002,-65.10416412,0.046875,19.53125,0.65625,Not found,Not found,Not found,Not found,-40.48794556,N/A,Not found,N/A,N/A
36,1,1,A,893.5,895.1877441,1.991999984,-47.1580162,0.59375,894.09375,-14.80938244,0,893.5,Not found,-23.5790081,Not found,Not found,0.249027133,3.288866997,-104.1666641,0.046875,32.55208206,0.453125,Not found,Not found,Not found,Not found,-61.61192703,1.377795935,725.796875,N/A,N/A
